76,泰國,115472
76,紐西蘭,226
76,馬來西亞,45411
76,荷蘭,9230
76,菲律賓,36866
76,奧地利,4131
76,新加坡,40194
76,瑞士,410
76,義大利,1248
76,德國,1951
76,歐洲合計,26672
76,歐洲其他,1050
76,澳大利亞,3218
76,韓國,98014
77,大洋洲合計,4781
77,大洋洲其他,631
77,中東,2862
77,巴西,748
77,日本,340488
77,比利時,314
77,加拿大,5132
77,未列明,0
77,印尼,18994
77,印度,94
77,西班牙,317
77,希臘,1538
77,亞洲合計,1374976
77,亞洲其他,2721
77,奈及利亞,78
77,法國,1610
77,阿根廷,1792
77,非洲合計,6652
77,非洲其他,822
77,南非,5752
77,美洲合計,193304
77,美洲其他,2230
77,美國,183402
77,英國,1905
77,香港,621846
77,泰國,154853
77,紐西蘭,342
77,馬來西亞,42251
77,荷蘭,9277
77,菲律賓,44309
77,奧地利,3192
77,新加坡,45989
77,瑞士,316
77,義大利,922
77,德國,1774
77,歐洲合計,22279
77,歐洲其他,1114
77,澳大利亞,3808
77,韓國,100569
78,大洋洲合計,1134
78,大洋洲其他,78
78,中東,1334
78,巴西,165
78,日本,474245
78,比利時,20
78,加拿大,1283
78,未列明,0
78,印尼,23301
78,印度,18
78,西班牙,33
78,希臘,621
78,亞洲合計,1915893
78,亞洲其他,1945
78,奈及利亞,10
78,法國,241
78,阿根廷,131
78,非洲合計,12829
78,非洲其他,1608
78,南非,11211
78,美洲合計,159408
78,美洲其他,264
78,美國,157565
78,英國,469
78,香港,810977
78,泰國,258668
78,紐西蘭,147
78,馬來西亞,59936
78,荷蘭,13897
78,菲律賓,80678
78,奧地利,2770
78,新加坡,70924
78,瑞士,35
78,義大利,75
78,德國,226
78,歐洲合計,18549
78,歐洲其他,162
78,澳大利亞,909
78,韓國,133867
79,大洋洲合計,428
79,大洋洲其他,1
79,中東,1038
79,巴西,115
79,日本,591495
79,比利時,15
79,加拿大,1886
79,未列明,0
79,印尼,32397
79,印度,126
79,西班牙,13
79,希臘,10
79,亞洲合計,2669545
79,亞洲其他,2378
79,奈及利亞,2
79,法國,195
79,阿根廷,18
79,非洲合計,12955
79,非洲其他,268
79,南非,12685
79,美洲合計,241519
79,美洲其他,175
79,美國,239325
79,英國,404
79,香港,1245764
79,泰國,355962
79,紐西蘭,47
79,馬來西亞,57074
79,荷蘭,14942
79,菲律賓,65250
79,奧地利,1908
79,新加坡,96607
79,瑞士,8
79,義大利,56
79,德國,187
79,歐洲合計,17869
79,歐洲其他,131
79,澳大利亞,380
79,韓國,221454
80,大洋洲合計,7894
80,大洋洲其他,1
80,中東,1088
80,巴西,193
80,日本,653242
80,比利時,5
80,加拿大,15671
80,未列明,0
80,印尼,80386
80,印度,178
80,西班牙,61
80,希臘,0
80,亞洲合計,3039090
80,亞洲其他,1531
80,奈及利亞,5
80,法國,286
80,阿根廷,405
80,非洲合計,14749
80,非洲其他,231
80,南非,14513
80,美洲合計,284062
80,美洲其他,209
80,美國,267584
80,英國,701
80,香港,1368295
80,泰國,346310
80,紐西蘭,1231
80,馬來西亞,79820
80,荷蘭,14823
80,菲律賓,69527
80,奧地利,3436
80,新加坡,153811
80,瑞士,13
80,義大利,36
80,德國,698
80,歐洲合計,20281
80,歐洲其他,222
80,澳大利亞,6662
80,韓國,284902
81,大洋洲合計,46567
81,大洋洲其他,216
81,中東,619
81,巴西,29
81,日本,748112
81,比利時,8
81,加拿大,32776
81,未列明,0
81,印尼,110560
81,印度,1
81,西班牙,135
81,希臘,4
81,亞洲合計,3794401
81,亞洲其他,30041
81,奈及利亞,4
81,法國,415
81,阿根廷,821
81,非洲合計,17359
81,非洲其他,121
81,南非,17234
81,美洲合計,320678
81,美洲其他,86
81,美國,286966
81,英國,819
81,香港,1747404
81,泰國,359827
81,紐西蘭,7870
81,馬來西亞,136248
81,荷蘭,25104
81,菲律賓,139099
81,奧地利,8430
81,新加坡,220306
81,瑞士,124
81,義大利,129
81,德國,334
81,歐洲合計,35729
81,歐洲其他,227
81,澳大利亞,38481
81,韓國,302184
82,大洋洲合計,86497
82,大洋洲其他,124
82,中東,502
82,巴西,205
82,日本,737100
82,比利時,33
82,加拿大,43392
82,未列明,0
82,印尼,135729
82,印度,105
82,西班牙,96
82,希臘,0
82,亞洲合計,4089642
82,亞洲其他,71780
82,奈及利亞,6
82,法國,4720
82,阿根廷,281
82,非洲合計,15879
82,非洲其他,200
82,南非,15673
82,美洲合計,416026
82,美洲其他,398
82,美國,371750
82,英國,10250
82,香港,1934831
82,泰國,462823
82,紐西蘭,12122
82,馬來西亞,169090
82,荷蘭,23044
82,菲律賓,190748
82,奧地利,6473
82,新加坡,255542
82,瑞士,18
82,義大利,77
82,德國,1439
82,歐洲合計,46392
82,歐洲其他,242
82,澳大利亞,74251
82,韓國,131392
83,大洋洲合計,119662
83,大洋洲其他,77
83,中東,2588
83,巴西,163
83,日本,676944
83,比利時,25
83,加拿大,62166
83,未列明,63124
83,印尼,181351
83,印度,11
83,西班牙,71
83,希臘,3
83,亞洲合計,3962965
83,亞洲其他,151182
83,奈及利亞,5
83,法國,23436
83,阿根廷,281
83,非洲合計,15101
83,非洲其他,77
83,南非,15019
83,美洲合計,518003
83,美洲其他,1469
83,美國,453924
83,英國,11348
83,香港,1745182
83,泰國,415005
83,紐西蘭,14380
83,馬來西亞,170395
83,荷蘭,18115
83,菲律賓,173321
83,奧地利,7023
83,新加坡,324133
83,瑞士,29
83,義大利,258
83,德國,5102
83,歐洲合計,65579
83,歐洲其他,169
83,澳大利亞,105205
83,韓國,122853
84,大洋洲合計,138959
84,大洋洲其他,0
84,中東,4052
84,巴西,0
84,日本,498565
84,比利時,0
84,加拿大,68805
84,未列明,206413
84,印尼,168840
84,印度,0
84,西班牙,0
84,希臘,0
84,亞洲合計,4102884
84,亞洲其他,296353
84,奈及利亞,0
84,法國,20457
84,阿根廷,0
84,非洲合計,14062
84,非洲其他,0
84,南非,14062
84,美洲合計,592548
84,美洲其他,833
84,美國,522910
84,英國,36505
84,香港,1909593
84,泰國,402828
84,紐西蘭,28210
84,馬來西亞,200611
84,荷蘭,28804
84,菲律賓,184129
84,奧地利,10489
84,新加坡,336954
84,瑞士,6215
84,義大利,7391
84,德國,23707
84,歐洲合計,133792
84,歐洲其他,224
84,澳大利亞,110749
84,韓國,100959
85,大洋洲合計,119445
85,大洋洲其他,0
85,巴拿馬,0
85,日本,600146
85,加拿大,92223
85,未列明,360742
85,印尼,212884
85,汶萊,3742
85,亞洲合計,4378294
85,亞洲其他,108711
85,帛琉,8960
85,法國,26506
85,非洲合計,15283
85,南非,15283
85,美洲合計,674536
85,美洲其他,2825
85,美國,579488
85,英國,42202
85,香港,2135092
85,泰國,372005
85,紐西蘭,50150
85,馬來西亞,221639
85,荷蘭,30982
85,菲律賓,184294
85,越南,158964
85,奧地利,0
85,新加坡,287215
85,瑞士,10226
85,義大利,15661
85,德國,39658
85,歐洲合計,165235
85,歐洲其他,0
85,緬甸,0
85,墨西哥,0
85,澳大利亞,60335
85,澳門,0
85,韓國,93602
86,大洋洲合計,89635
86,日本,651597
86,加拿大,116651
86,未列明,554976
86,印尼,202095
86,沙烏地阿拉伯,873
86,汶萊,4452
86,亞洲合計,4622845
86,亞洲其他,385
86,帛琉,5355
86,法國,24477
86,非洲合計,1387
86,南非,1387
86,美洲合計,705567
86,美國,588916
86,英國,39466
86,香港,1948356
86,泰國,343182
86,紐西蘭,49398
86,馬來西亞,245599
86,荷蘭,47799
86,菲律賓,200097
86,越南,146627
86,新加坡,284381
86,瑞士,12829
86,義大利,16564
86,德國,46387
86,歐洲合計,187522
86,緬甸,8867
86,澳大利亞,34882
86,澳門,498090
86,韓國,88244
87,大洋洲合計,83698
87,大洋洲其他,112
87,日本,674089
87,加拿大,127393
87,未列明,470298
87,印尼,141740
87,汶萊,2336
87,亞洲合計,4457945
87,亞洲其他,88
87,帛琉,9883
87,法國,28545
87,美洲合計,704571
87,美國,577178
87,英國,35457
87,香港,1746424
87,泰國,362346
87,紐西蘭,38391
87,馬來西亞,253181
87,荷蘭,66909
87,菲律賓,188163
87,越南,140782
87,奧地利,3964
87,新加坡,261125
87,瑞士,11621
87,義大利,12003
87,德國,36924
87,歐洲合計,195871
87,歐洲其他,448
87,緬甸,25655
87,澳大利亞,35312
87,澳門,574973
87,韓國,87043
88,大洋洲合計,96966
88,大洋洲其他,0
88,日本,720903
88,加拿大,169897
88,未列明,534524
88,印尼,150430
88,汶萊,3779
88,亞洲合計,4968220
88,亞洲其他,85
88,帛琉,9936
88,法國,21468
88,美洲合計,733888
88,美國,563991
88,英國,36393
88,香港,1958946
88,泰國,424926
88,紐西蘭,28933
88,馬來西亞,254225
88,荷蘭,107682
88,菲律賓,139842
88,越南,169201
88,奧地利,20428
88,新加坡,242691
88,瑞士,16794
88,義大利,12864
88,德國,9436
88,歐洲合計,225065
88,歐洲其他,0
88,緬甸,26117
88,澳大利亞,58097
88,澳門,787750
88,韓國,89325
89,大洋洲合計,116538
89,日本,811388
89,加拿大,181409
89,未列明,253635
89,印尼,221286
89,汶萊,9105
89,亞洲合計,5853619
89,亞洲其他,3435
89,帛琉,13885
89,法國,22958
89,美洲合計,832543
89,美國,651134
89,英國,40277
89,香港,2311095
89,泰國,557184
89,紐西蘭,50779
89,馬來西亞,299664
89,荷蘭,137021
89,菲律賓,38933
89,越南,199470
89,奧地利,22874
89,新加坡,234339
89,瑞士,20256
89,義大利,15138
89,德國,13925
89,歐洲合計,272449
89,緬甸,26251
89,澳大利亞,51874
89,澳門,1032638
89,韓國,108831
90,大洋洲合計,131810
90,大洋洲其他,0
90,日本,765247
90,加拿大,141893
90,未列明,141420
90,印尼,233636
90,汶萊,8611
90,亞洲合計,5959082
90,亞洲其他,8955
90,帛琉,13680
90,法國,24745
90,非洲合計,0
90,非洲其他,0
90,南非,0
90,美洲合計,673906
90,美洲其他,3
90,美國,532010
90,英國,19487
90,香港,2320843
90,泰國,558173
90,紐西蘭,30703
90,馬來西亞,248552
90,荷蘭,135484
90,菲律賓,100014
90,越南,191948
90,奧地利,19883
90,新加坡,210982
90,瑞士,15654
90,義大利,15625
90,德國,15494
90,歐洲合計,246659
90,歐洲其他,287
90,緬甸,21923
90,澳大利亞,87427
90,澳門,1174575
90,韓國,115623
91,大洋洲合計,121711
91,大洋洲其他,0
91,日本,797460
91,加拿大,132605
91,未列明,118789
91,印尼,259610
91,汶萊,5850
91,亞洲合計,6169631
91,亞洲其他,15895
91,帛琉,15812
91,法國,28967
91,非洲合計,0
91,南非,0
91,美洲合計,664794
91,美洲其他,9
91,美國,532180
91,英國,25764
91,香港,2418872
91,泰國,530945
91,紐西蘭,35758
91,馬來西亞,186791
91,荷蘭,129124
91,菲律賓,128158
91,越南,225733
91,奧地利,24654
91,新加坡,190455
91,瑞士,4
91,義大利,16346
91,德國,18911
91,歐洲合計,244541
91,歐洲其他,771
91,緬甸,19814
91,澳大利亞,70141
91,澳門,1269840
91,韓國,120208
92,大洋洲合計,123886
92,大洋洲其他,0
92,日本,731330
92,加拿大,95226
92,未列明,159724
92,印尼,251284
92,汶萊,3770
92,亞洲合計,4852745
92,亞洲其他,9234
92,帛琉,28388
92,法國,24245
92,非洲合計,0
92,南非,0
92,美洲合計,574501
92,美洲其他,11
92,美國,479264
92,英國,23432
92,香港,1869069
92,泰國,392414
92,紐西蘭,24819
92,馬來西亞,121267
92,荷蘭,105885
92,菲律賓,91418
92,越南,222487
92,奧地利,21754
92,新加坡,125491
92,瑞士,2
92,義大利,16367
92,德國,20524
92,歐洲合計,212216
92,歐洲其他,7
92,緬甸,17152
92,澳大利亞,70679
92,澳門,837936
92,韓國,179893
93,大洋洲合計,138913
93,大洋洲其他,0
93,日本,1051954
93,加拿大,112413
93,未列明,304234
93,印尼,283757
93,汶萊,5795
93,亞洲合計,6428530
93,亞洲其他,31097
93,帛琉,41909
93,法國,26423
93,非洲合計,0
93,南非,0
93,美洲合計,648630
93,美洲其他,0
93,美國,536217
93,英國,34071
93,香港,2559705
93,泰國,422189
93,紐西蘭,21047
93,馬來西亞,180883
93,荷蘭,128162
93,菲律賓,112552
93,越南,266115
93,奧地利,22045
93,新加坡,160088
93,瑞士,0
93,義大利,24484
93,德國,25160
93,歐洲合計,260345
93,歐洲其他,0
93,緬甸,18064
93,澳大利亞,75957
93,澳門,1038006
93,韓國,298325
94,大洋洲合計,139666
94,大洋洲其他,0
94,日本,1180406
94,加拿大,104346
94,未列明,363672
94,印尼,185348
94,汶萊,296
94,亞洲合計,6740421
94,亞洲其他,52211
94,帛琉,31012
94,法國,26696
94,非洲合計,0
94,南非,0
94,美洲合計,683344
94,美洲其他,0
94,美國,578998
94,英國,33831
94,香港,2807027
94,泰國,268231
94,紐西蘭,20742
94,馬來西亞,161296
94,荷蘭,121728
94,菲律賓,119125
94,越南,234009
94,奧地利,39047
94,新加坡,184926
94,瑞士,0
94,義大利,25809
94,德國,33911
94,歐洲合計,281022
94,歐洲其他,0
94,緬甸,15518
94,澳大利亞,87912
94,澳門,1163822
94,韓國,368206
95,大洋洲合計,124604
95,大洋洲其他,0
95,日本,1214058
95,加拿大,93244
95,未列明,352526
95,印尼,186165
95,汶萊,276
95,亞洲合計,7248944
95,亞洲其他,92672
95,帛琉,26685
95,法國,29287
95,非洲合計,0
95,南非,0
95,美洲合計,687038
95,美洲其他,0
95,美國,593794
95,英國,39255
95,香港,2993317
95,泰國,379275
95,紐西蘭,21495
95,馬來西亞,181911
95,荷蘭,93422
95,菲律賓,110041
95,越南,242852
95,奧地利,42096
95,新加坡,204834
95,瑞士,0
95,義大利,20552
95,德國,33651
95,歐洲合計,258263
95,歐洲其他,0
95,緬甸,14606
95,澳大利亞,76424
95,澳門,1232232
95,韓國,396705
96,大洋洲合計,121340
96,大洋洲其他,129
96,日本,1280853
96,加拿大,87161
96,未列明,480264
96,印尼,201358
96,汶萊,670
96,亞洲合計,7442577
96,亞洲其他,151278
96,帛琉,28238
96,法國,27973
96,非洲合計,1
96,南非,1
96,美洲合計,675033
96,美洲其他,0
96,美國,587872
96,英國,38310
96,香港,3030971
96,泰國,353439
96,紐西蘭,17565
96,馬來西亞,187788
96,荷蘭,85352
96,菲律賓,107824
96,越南,272020
96,奧地利,38107
96,新加坡,189835
96,瑞士,0
96,義大利,17175
96,德國,37105
96,歐洲合計,244497
96,歐洲其他,475
96,緬甸,13336
96,澳大利亞,75408
96,澳門,1196110
96,韓國,457095
97,三托,0
97,千里達及托貝哥,0
97,土耳其,198
97,土庫曼,0
97,大洋洲地區,93221
97,大洋洲其他地區,28
97,大溪地,0
97,不丹,5655
97,中東,3987
97,中東其他地區,0
97,中非共和國,0
97,中美洲地區,0
97,中國大陸,188744
97,中華民國,0
97,丹麥,0
97,厄瓜多爾,0
97,巴布亞新幾內亞,0
97,巴西,0
97,巴貝多,0
97,巴拉圭,0
97,巴林,0
97,巴哈馬,0
97,巴拿馬,0
97,巴基斯坦,0
97,日本,1309847
97,比利時,0
97,牙買加,0
97,以色列,812
97,加拿大,65393
97,加彭,0
97,北非地區,0
97,北美洲地區,537312
97,北韓,159
97,卡達,0
97,古巴,0
97,史瓦濟蘭,0
97,尼日,0
97,尼加拉瓜,0
97,尼泊爾,0
97,布吉納法索,0
97,瓜地馬拉,0
97,甘比亞,0
97,白俄羅斯,0
97,立陶宛,0
97,伊拉克,977
97,伊朗,359
97,冰島,0
97,列支敦斯登,0
97,匈牙利,0
97,印尼,186117
97,印度,14256
97,吉布地,0
97,吉里巴斯,23
97,吉爾吉斯,0
97,吐瓦魯,0
97,多明尼加,0
97,多哥,0
97,安哥拉,0
97,安道爾,1
97,百慕達,0
97,衣索匹亞,0
97,西班牙,0
97,西撒哈拉,0
97,西歐地區,224997
97,西薩摩亞,0
97,克羅埃西亞,0
97,利比亞,0
97,宏都拉斯,0
97,希臘,0
97,沙烏地阿拉伯,1
97,汶萊,1233
97,貝里斯,0
97,貝南,0
97,赤道幾內亞,0
97,辛巴威,0
97,亞洲地區,6973043
97,亞美尼亞,0
97,亞塞拜然,0
97,其他地區,592862
97,坦桑尼亞,0
97,奈及利亞,2
97,委內瑞拉,0
97,孟加拉,0
97,尚比亞,0
97,帛琉,15918
97,拉脫維亞,0
97,東加,0
97,東北亞地區,5639261
97,東南亞地區,1309397
97,東德,0
97,東歐地區,26
97,波士尼亞,0
97,波札那,0
97,波多黎各,0
97,波蘭,0
97,法國,442
97,肯亞,0
97,芬蘭,0
97,阿拉伯聯合大公國,14
97,阿根廷,0
97,阿曼,4
97,阿富汗(觀光),1176
97,阿爾及利亞,0
97,阿爾巴尼亞,0
97,非洲地區,40
97,非洲其他地區,0
97,保加利亞,0
97,俄羅斯,6
97,南亞地區,20027
97,南亞其他地區,0
97,南非,38
97,南非地區,40
97,南美洲地區,0
97,南美洲其他地區,0
97,南斯拉夫,0
97,南葉門,0
97,哈薩克,0
97,東帝汶,945
97,柬埔寨,51480
97,查德,0
97,玻利維亞,0
97,科威特,203
97,突尼西亞,0
97,約旦,0
97,美洲地區,580983
97,美國,515590
97,茅利塔尼亞,0
97,英國,39114
97,迦納,0
97,香港,2851170
97,剛果共和國,0
97,哥倫比亞,0
97,哥斯達黎加,0
97,埃及,0
97,挪威,0
97,格瑞那達,0
97,泰國,332997
97,海地,0
97,烏干達,0
97,烏克蘭,0
97,烏拉圭,0
97,烏茲別克,0
97,留尼旺,0
97,秘魯,0
97,索馬利亞,0
97,索羅門群島,0
97,紐西蘭,10732
97,馬利,0
97,馬來西亞,157650
97,馬其頓,0
97,馬拉加西,0
97,馬拉威,0
97,馬紹爾,0
97,馬爾他,0
97,馬爾地夫,0
97,密克羅尼西亞,0
97,捷克,1
97,教廷,0
97,敘利亞,0
97,莫三鼻克,0
97,荷蘭,98321
97,喀麥隆,0
97,喬治亞,0
97,幾內亞,0
97,幾內亞比索,0
97,斯里蘭卡,93
97,斯洛凡尼亞,0
97,斯洛伐克,0
97,智利,0
97,菲律賓,114155
97,象牙海岸,0
97,越南,285263
97,塞內加爾,0
97,塞席爾,0
97,塔吉克,0
97,奧地利,34080
97,愛沙尼亞,0
97,愛爾蘭,0
97,新加坡,167479
97,獅子山,0
97,瑞士,169
97,瑞典,0
97,萬那杜,0
97,義大利,14656
97,聖文森,0
97,聖多美及普林西比,0
97,聖克里斯多福,0
97,聖馬利諾,0
97,聖露西亞,0
97,葉門,0
97,葛摩,0
97,葡萄牙,0
97,維德角島,0
97,蒙古,0
97,蒲隆地,0
97,蓋亞納,0
97,裴濟,0
97,寮國,1470
97,德國,38205
97,摩洛哥,0
97,摩納哥,0
97,摩爾多瓦,25
97,模里西斯,0
97,歐洲地區,225023
97,緬甸,10608
97,黎巴嫩,141
97,墨西哥,0
97,澳門,926593
97,澳洲,66543
97,獨立國協,0
97,盧安達,0
97,盧森堡,3
97,諾魯,0
97,賴比瑞亞,0
97,賴索托,0
97,聯合國,0
97,賽普勒斯,100
97,韓國,363122
97,薩伊,0
97,薩爾瓦多,0
97,羅馬尼亞,0
97,蘇丹,0
97,蘇利南,0
97,蘇聯(觀光),0
98,三托,0
98,千里達及托貝哥,0
98,土耳其,0
98,土庫曼,0
98,大洋洲地區,103115
98,大洋洲其他地區,0
98,大溪地,0
98,不丹,5529
98,中東,1043
98,中東其他地區,0
98,中非共和國,0
98,中美洲地區,109
98,中國大陸,1516087
98,中華民國,0
98,丹麥,0
98,厄瓜多爾,0
98,巴布亞新幾內亞,30
98,巴西,0
98,巴貝多,0
98,巴拉圭,0
98,巴林,0
98,巴哈馬,2
98,巴拿馬,107
98,巴基斯坦,0
98,日本,1113857
98,比利時,0
98,牙買加,0
98,以色列,0
98,加拿大,61893
98,加彭,0
98,北非地區,0
98,北美洲地區,445399
98,北韓,0
98,卡達,0
98,古巴,0
98,史瓦濟蘭,0
98,尼日,0
98,尼加拉瓜,0
98,尼泊爾,183
98,布吉納法索,0
98,瓜地馬拉,0
98,甘比亞,0
98,白俄羅斯,0
98,立陶宛,0
98,伊拉克,5
98,伊朗,0
98,冰島,0
98,列支敦斯登,0
98,匈牙利,0
98,印尼,173429
98,印度,11261
98,吉布地,0
98,吉里巴斯,0
98,吉爾吉斯,0
98,吐瓦魯,0
98,多明尼加,0
98,多哥,0
98,安哥拉,1
98,安道爾,0
98,百慕達,0
98,衣索匹亞,0
98,西班牙,0
98,西撒哈拉,0
98,西歐地區,236596
98,西薩摩亞,8
98,克羅埃西亞,0
98,利比亞,0
98,宏都拉斯,0
98,希臘,0
98,沙烏地阿拉伯,294
98,汶萊,216
98,貝里斯,0
98,貝南,0
98,赤道幾內亞,0
98,辛巴威,0
98,亞洲地區,7179431
98,亞美尼亞,0
98,亞塞拜然,0
98,其他地區,143312
98,坦桑尼亞,2835
98,奈及利亞,0
98,委內瑞拉,0
98,孟加拉,0
98,尚比亞,0
98,帛琉,13264
98,拉脫維亞,0
98,東加,0
98,東北亞地區,6019117
98,東南亞地區,1141666
98,東德,0
98,東歐地區,186
98,波士尼亞,0
98,波札那,0
98,波多黎各,0
98,波蘭,0
98,法國,23518
98,肯亞,0
98,芬蘭,0
98,阿拉伯聯合大公國,35
98,阿根廷,0
98,阿曼,0
98,阿富汗(觀光),293
98,阿爾及利亞,0
98,阿爾巴尼亞,0
98,非洲地區,2838
98,非洲其他地區,0
98,保加利亞,0
98,俄羅斯,0
98,南亞地區,17605
98,南亞其他地區,0
98,南非,0
98,南非地區,2838
98,南美洲地區,1
98,南美洲其他地區,0
98,南斯拉夫,0
98,南葉門,0
98,哈薩克,0
98,東帝汶,356
98,柬埔寨,44231
98,查德,0
98,玻利維亞,0
98,科威特,240
98,突尼西亞,0
98,約旦,18
98,美洲地區,477468
98,美國,415465
98,茅利塔尼亞,0
98,英國,50621
98,迦納,0
98,香港,2261001
98,剛果共和國,0
98,哥倫比亞,0
98,哥斯達黎加,0
98,埃及,0
98,挪威,0
98,格瑞那達,0
98,泰國,258449
98,海地,0
98,烏干達,0
98,烏克蘭,0
98,烏拉圭,0
98,烏茲別克,0
98,留尼旺,0
98,秘魯,0
98,索馬利亞,0
98,索羅門群島,2
98,紐西蘭,1
98,馬利,0
98,馬來西亞,153695
98,馬其頓,0
98,馬拉加西,0
